log_id,contents_id,contents_name,description,device_code,marker_color,marker_position,marker_text,memo_text,operation_date,operation_name,page_no,process_code,user_id,user_id2,user_id3,version
174290,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,,,,,,2018/6/9 11:00,REGIST CONTENTS,31,,127@Moodle,127,angelashih,1
174690,19f3cd308f1455b3fa09a282e0d496f4,1062_YCS_Biology_CH23 (final),,,,,,,2018/6/9 14:08,REGIST CONTENTS,53,,127@Moodle,127,angelashih,1
176151,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/9 23:30,OPEN,1,23,127@Moodle,127,angelashih,1
176152,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/9 23:30,CLOSE,1,24,127@Moodle,127,angelashih,1
176159,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/9 23:37,OPEN,1,23,127@Moodle,127,angelashih,1
176160,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/9 23:37,NEXT,1,3,127@Moodle,127,angelashih,1
176161,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/9 23:37,NEXT,2,3,127@Moodle,127,angelashih,1
176162,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/9 23:37,NEXT,3,3,127@Moodle,127,angelashih,1
176164,19f3cd308f1455b3fa09a282e0d496f4,1062_YCS_Biology_CH23 (final),,,,,,,2018/6/9 23:38,REGIST CONTENTS,0,,127@Moodle,127,angelashih,1
176165,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,,,,,,2018/6/9 23:39,REGIST CONTENTS,0,,127@Moodle,127,angelashih,1
176166,38db3aed920cf82ab059bfccbd02be6a,1062_YCS_Biology_CH22(final),,pc,,,,,2018/6/9 23:39,NEXT,1,3,127@Moodle,127,angelashih,1
176167,38db3aed920cf82ab059bfccbd02be6a,1062_YCS_Biology_CH22(final),,pc,,,,,2018/6/9 23:39,OPEN,1,23,127@Moodle,127,angelashih,1
176168,38db3aed920cf82ab059bfccbd02be6a,1062_YCS_Biology_CH22(final),,pc,,,,,2018/6/9 23:39,NEXT,1,3,127@Moodle,127,angelashih,1
176169,38db3aed920cf82ab059bfccbd02be6a,1062_YCS_Biology_CH22(final),,pc,,,,,2018/6/9 23:39,NEXT,2,3,127@Moodle,127,angelashih,1
176170,38db3aed920cf82ab059bfccbd02be6a,1062_YCS_Biology_CH22(final),,pc,,,,,2018/6/9 23:39,NEXT,3,3,127@Moodle,127,angelashih,1
176208,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 00:22,OPEN,1,23,127@Moodle,127,angelashih,1
176209,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 00:22,NEXT,1,3,127@Moodle,127,angelashih,1
176210,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 00:22,NEXT,2,3,127@Moodle,127,angelashih,1
176211,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 00:22,NEXT,3,3,127@Moodle,127,angelashih,1
176212,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 00:22,ADD BOOKMARK,4,4,127@Moodle,127,angelashih,1
176213,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 00:22,NEXT,4,3,127@Moodle,127,angelashih,1
176214,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 00:23,NEXT,5,3,127@Moodle,127,angelashih,1
176215,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 00:23,ADD BOOKMARK,6,4,127@Moodle,127,angelashih,1
176238,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,"rgb(255,0,0)","65,132,538,5,728,410",,,2018/6/10 00:30,ADD MARKER,6,16,127@Moodle,127,angelashih,1
176239,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,"rgb(255,0,0)","64,256,594,51,728,410"," Food is never found within these accessory glands, only within the tract itself.",,2018/6/10 00:30,ADD MARKER,6,16,127@Moodle,127,angelashih,1
176240,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,5-1_700-171-727-408,pc,,,,This is important!,2018/6/10 00:32,ADD MEMO,6,19,127@Moodle,127,angelashih,1
176241,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,5-1_700-171-727-408,pc,,,,This is important!,2018/6/10 00:32,CHANGE MEMO,6,20,127@Moodle,127,angelashih,1
177670,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,OPEN,1,23,44040@Moodle,44040,107018030,1
177671,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,1,3,44040@Moodle,44040,107018030,1
177674,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,2,3,44040@Moodle,44040,107018030,1
177675,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,3,3,44040@Moodle,44040,107018030,1
177676,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,4,3,44040@Moodle,44040,107018030,1
177677,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,5,3,44040@Moodle,44040,107018030,1
177678,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,5,3,44040@Moodle,44040,107018030,1
177679,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,6,3,44040@Moodle,44040,107018030,1
177680,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,7,3,44040@Moodle,44040,107018030,1
177681,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,8,3,44040@Moodle,44040,107018030,1
177682,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,9,3,44040@Moodle,44040,107018030,1
177683,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,10,3,44040@Moodle,44040,107018030,1
177684,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,11,3,44040@Moodle,44040,107018030,1
177685,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,12,3,44040@Moodle,44040,107018030,1
177686,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,13,3,44040@Moodle,44040,107018030,1
177687,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,14,3,44040@Moodle,44040,107018030,1
177688,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,15,3,44040@Moodle,44040,107018030,1
177689,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,16,3,44040@Moodle,44040,107018030,1
177690,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,17,3,44040@Moodle,44040,107018030,1
177691,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,18,3,44040@Moodle,44040,107018030,1
177692,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,19,3,44040@Moodle,44040,107018030,1
177693,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,20,3,44040@Moodle,44040,107018030,1
177694,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,21,3,44040@Moodle,44040,107018030,1
177695,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,22,3,44040@Moodle,44040,107018030,1
177696,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,23,3,44040@Moodle,44040,107018030,1
177697,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,24,3,44040@Moodle,44040,107018030,1
177698,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,25,3,44040@Moodle,44040,107018030,1
177699,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:12,NEXT,26,3,44040@Moodle,44040,107018030,1
177700,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:13,NEXT,26,3,44040@Moodle,44040,107018030,1
177701,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:13,NEXT,27,3,44040@Moodle,44040,107018030,1
177702,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:13,NEXT,28,3,44040@Moodle,44040,107018030,1
177703,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:13,NEXT,29,3,44040@Moodle,44040,107018030,1
177704,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:13,NEXT,30,3,44040@Moodle,44040,107018030,1
177705,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:13,NEXT,31,3,44040@Moodle,44040,107018030,1
177706,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/10 18:13,CLOSE,31,24,44040@Moodle,44040,107018030,1
179741,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 10:53,OPEN,1,23,43596@Moodle,43596,106791013,1
179742,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 10:54,NEXT,1,3,43596@Moodle,43596,106791013,1
179743,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 10:54,NEXT,2,3,43596@Moodle,43596,106791013,1
179744,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 10:55,NEXT,3,3,43596@Moodle,43596,106791013,1
179745,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 10:57,NEXT,4,3,43596@Moodle,43596,106791013,1
179747,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 10:57,NEXT,5,3,43596@Moodle,43596,106791013,1
179749,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 10:58,NEXT,6,3,43596@Moodle,43596,106791013,1
179755,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 10:58,NEXT,7,3,43596@Moodle,43596,106791013,1
179756,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 10:58,NEXT,8,3,43596@Moodle,43596,106791013,1
179759,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 10:59,NEXT,9,3,43596@Moodle,43596,106791013,1
179762,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 10:59,NEXT,10,3,43596@Moodle,43596,106791013,1
179764,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 10:59,NEXT,11,3,43596@Moodle,43596,106791013,1
179771,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:00,ADD BOOKMARK,12,4,43596@Moodle,43596,106791013,1
179776,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:00,NEXT,12,3,43596@Moodle,43596,106791013,1
179860,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:08,OPEN,1,23,43596@Moodle,43596,106791013,1
179861,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:09,NEXT,1,3,43596@Moodle,43596,106791013,1
179865,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,1-1_355-50-403-226,pc,,,,"25.1消化系統;:::nl:::;	四種消化道功能;:::nl:::;1.攝取食物;:::nl:::;2.將食物分解成可以分解的小分子;:::nl:::;    交叉質膜;:::nl:::;3.吸收營養分子;:::nl:::;4.消除難以消除的遺骸;:::nl:::;",2018/6/11 11:14,ADD MEMO,2,19,43596@Moodle,43596,106791013,1
179866,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:15,NEXT,2,3,43596@Moodle,43596,106791013,1
179867,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:18,NEXT,3,3,43596@Moodle,43596,106791013,1
179868,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:19,PREV,4,2,43596@Moodle,43596,106791013,1
179869,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:19,NEXT,3,3,43596@Moodle,43596,106791013,1
179870,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,3-1_368-64-403-226,pc,,,,"	完整和不完整的消化系統;:::nl:::;1.水螅和扁蟲有一個囊體規劃;:::nl:::;	嘴是入口和出口;:::nl:::;2. 大多數其他動物的口腔和肛門都有完整的消化系統。;:::nl:::;	管中之管;:::nl:::;3.消化道或消化道（內管）由體壁與體壁（外管）分開;:::nl:::;",2018/6/11 11:24,ADD MEMO,4,19,43596@Moodle,43596,106791013,1
179871,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:24,NEXT,4,3,43596@Moodle,43596,106791013,1
179872,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:24,NEXT,5,3,43596@Moodle,43596,106791013,1
179873,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,5-1_353-193-403-226,pc,,,,完整和不完整的消化系統，繼續;:::nl:::;1.脊椎動物的基本計劃與蚯蚓的基本計劃相同;:::nl:::;2.完整的道路導致部分道路的專業化;:::nl:::;3.食物的消化是一個細胞外過程。;:::nl:::;4.消化?，由腸壁或腺體附近產生的腺體釋放到腸道內。;:::nl:::;5.食物不會在這些附屬腺體內發現，只在食道本身內。;:::nl:::;,2018/6/11 11:30,ADD MEMO,6,19,43596@Moodle,43596,106791013,1
179874,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:30,NEXT,6,3,43596@Moodle,43596,106791013,1
179875,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:35,OPEN,1,23,43596@Moodle,43596,106791013,1
179876,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:35,NEXT,1,3,43596@Moodle,43596,106791013,1
179877,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:35,NEXT,2,3,43596@Moodle,43596,106791013,1
179878,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:35,NEXT,3,3,43596@Moodle,43596,106791013,1
179879,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:35,NEXT,4,3,43596@Moodle,43596,106791013,1
179880,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:35,NEXT,5,3,43596@Moodle,43596,106791013,1
179881,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:35,NEXT,6,3,43596@Moodle,43596,106791013,1
179882,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:42,NEXT,7,3,43596@Moodle,43596,106791013,1
179883,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,7-1_320-62-404-226,pc,,,,吃;:::nl:::;口;:::nl:::;1.牙齒反映動物的飲食。;:::nl:::;鳥類缺乏牙齒（用g子來分解食物）。;:::nl:::;2.食肉動物吃肉。;:::nl:::;牙齒是咬人和撕裂的。;:::nl:::;3.食草動物吃植物材料。;:::nl:::;牙齒用於大量咀嚼。;:::nl:::;4.食肉動物吃植物和動物材料。;:::nl:::;,2018/6/11 11:44,ADD MEMO,8,19,43596@Moodle,43596,106791013,1
179884,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:45,NEXT,8,3,43596@Moodle,43596,106791013,1
179885,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:45,NEXT,8,3,43596@Moodle,43596,106791013,1
179886,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:46,NEXT,9,3,43596@Moodle,43596,106791013,1
179887,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:48,PREV,10,2,43596@Moodle,43596,106791013,1
179888,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:48,PREV,9,2,43596@Moodle,43596,106791013,1
179889,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:48,NEXT,8,3,43596@Moodle,43596,106791013,1
179890,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:49,NEXT,9,3,43596@Moodle,43596,106791013,1
179891,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,9-1_379-30-404-226,pc,,,,"吃，繼續;:::nl:::;1.食物含有碳水化合物，蛋白質，核酸和脂質分子。;:::nl:::;2. 這些大分子必須分解成更小的分子。;:::nl:::;3. 在口中，唾液開始化學消化。;:::nl:::;	唾液澱粉?將澱粉（碳水化合物）分解成麥芽糖（二糖）。;:::nl:::;4.食物混合併咀嚼以形成吞嚥的團塊。;:::nl:::;5. 讓我們品嚐食物的味蕾可以在舌頭和口腔中的其他表面找到。;:::nl:::;",2018/6/11 11:52,ADD MEMO,10,19,43596@Moodle,43596,106791013,1
179892,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:52,NEXT,10,3,43596@Moodle,43596,106791013,1
179893,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:54,PREV,11,2,43596@Moodle,43596,106791013,1
179894,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:54,PREV,10,2,43596@Moodle,43596,106791013,1
179895,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:54,NEXT,9,3,43596@Moodle,43596,106791013,1
179896,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:54,NEXT,10,3,43596@Moodle,43596,106791013,1
179897,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,10-1_368-43-404-226,pc,,,,"吞嚥和蠕動;:::nl:::;	吞嚥;:::nl:::;1.人體消化道和呼吸道通過咽部匯合，然後分開。;:::nl:::;2.吞食食物時，軟齶向上移動以封閉鼻腔;:::nl:::;3.會Epiglottis涵蓋聲門（喉開放）;:::nl:::;4.藥丸通過咽喉進入食管;:::nl:::;	食管;:::nl:::;1.肌肉管與胃連接;:::nl:::;2.蠕動開始沿著食物移動;:::nl:::;",2018/6/11 11:58,ADD MEMO,11,19,43596@Moodle,43596,106791013,1
179898,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 11:58,NEXT,11,3,43596@Moodle,43596,106791013,1
180092,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:20,OPEN,1,23,43596@Moodle,43596,106791013,1
180093,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:20,NEXT,1,3,43596@Moodle,43596,106791013,1
180094,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:20,NEXT,1,3,43596@Moodle,43596,106791013,1
180095,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:20,NEXT,1,3,43596@Moodle,43596,106791013,1
180096,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:20,NEXT,2,3,43596@Moodle,43596,106791013,1
180097,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:20,NEXT,3,3,43596@Moodle,43596,106791013,1
180098,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:20,NEXT,4,3,43596@Moodle,43596,106791013,1
180099,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:20,NEXT,5,3,43596@Moodle,43596,106791013,1
180100,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:20,NEXT,6,3,43596@Moodle,43596,106791013,1
180101,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:20,NEXT,7,3,43596@Moodle,43596,106791013,1
180102,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:20,NEXT,8,3,43596@Moodle,43596,106791013,1
180103,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:20,NEXT,9,3,43596@Moodle,43596,106791013,1
180104,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:20,NEXT,10,3,43596@Moodle,43596,106791013,1
180105,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:20,NEXT,11,3,43596@Moodle,43596,106791013,1
180106,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:20,NEXT,12,3,43596@Moodle,43596,106791013,1
180107,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:23,OPEN,1,23,43596@Moodle,43596,106791013,1
180108,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:23,NEXT,1,3,43596@Moodle,43596,106791013,1
180109,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:23,NEXT,2,3,43596@Moodle,43596,106791013,1
180110,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:23,NEXT,3,3,43596@Moodle,43596,106791013,1
180111,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:23,NEXT,4,3,43596@Moodle,43596,106791013,1
180112,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:23,NEXT,5,3,43596@Moodle,43596,106791013,1
180113,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:23,NEXT,6,3,43596@Moodle,43596,106791013,1
180114,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:23,NEXT,7,3,43596@Moodle,43596,106791013,1
180115,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:23,NEXT,8,3,43596@Moodle,43596,106791013,1
180116,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:23,NEXT,9,3,43596@Moodle,43596,106791013,1
180117,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:23,NEXT,10,3,43596@Moodle,43596,106791013,1
180118,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:23,NEXT,11,3,43596@Moodle,43596,106791013,1
180119,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:23,NEXT,12,3,43596@Moodle,43596,106791013,1
180120,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:23,NEXT,12,3,43596@Moodle,43596,106791013,1
180121,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:26,NEXT,13,3,43596@Moodle,43596,106791013,1
180122,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:26,PREV,14,2,43596@Moodle,43596,106791013,1
180128,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:28,NEXT,13,3,43596@Moodle,43596,106791013,1
180131,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:29,NEXT,14,3,43596@Moodle,43596,106791013,1
180133,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:30,NEXT,15,3,43596@Moodle,43596,106791013,1
180142,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:32,NEXT,16,3,43596@Moodle,43596,106791013,1
180143,6c9882bbac1c7093bd25041881277658,1062_YCS_Biology_CH25_V1,,pc,,,,,2018/6/11 13:32,NEXT,16,3,43596@Moodle,43596,106791013,1
